gkg_record_id,date,source,url,headline,human_label,notes
20240403114500-232,20240403114500,theweek.in,https://www.theweek.in/wire-updates/business/2024/04/03/del53-biz-stocks-close.html,Markets end lower amid profit-booking mixed global cues,NOT_RELEVANT,V2Organizations-only match
20240403114500-1173,20240403114500,indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-fertilisers-stocks-up-as-market-falls/articleshow/109005913.cms,Stock Market Sectors: Stock market update: Fertilisers stocks up as market falls,NOT_RELEVANT,V2Organizations-only match
20240403114500-226,20240403114500,indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-nifty-bank-index-advances-0-17/articleshow/109006142.cms,Indices: Stock market update: Nifty Bank index advances 0.17%,NOT_RELEVANT,V2Organizations-only match
20240403114500-T1272,20240403114500,livehindustan.com,https://www.livehindustan.com/gadgets/flipkart-big-bachat-days-deal-on-infinix-zero-20-featuring-60mp-camera-201712142841667.html,"flipkart big bachat days deal on infinix zero 20 featuring 60mp camera हर किसी के पास होगा 60MP के सेल्फी कैमरा वाला फोन, खरीदने के लिए मची लूट, 7 अप्रैल तक मौका",NOT_RELEVANT,V2Organizations-only match
20240403120000-567,20240403120000,tribuneindia.com,https://www.tribuneindia.com/news/business/markets-end-lower-for-second-straight-session-amid-profit-booking-mixed-global-cues-606988,"Markets end lower for second straight session amid profit-booking, mixed global cues",NOT_RELEVANT,V2Organizations-only match
20240403120000-1480,20240403120000,thehindu.com,https://www.thehindu.com/business/markets/markets-end-lower-amid-profit-booking-mixed-global-cues/article68023859.ece,"Markets end lower amid profit-booking, mixed global cues",NOT_RELEVANT,V2Organizations-only match
20240403121500-1527,20240403121500,indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/stock-watch/share-market-update-most-active-stocks-of-the-day-in-terms-of-traded-value/articleshow/109006508.cms,active stocks: Share market update: Most active stocks of the day in terms of traded value,NOT_RELEVANT,V2Organizations-only match
20240403123000-2419,20240403123000,investegate.co.uk,https://www.investegate.co.uk:443/announcement/rns/axis-bank-limited--axb/update-on-acquisition-/8118930,Investegate | Company Announcement,NOT_RELEVANT,V2Organizations-only match
20240403130000-1020,20240403130000,indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-fmcg-stocks-down-as-market-falls/articleshow/109007732.cms,Stock Market Sectors: Stock market update: FMCG stocks down as market falls,NOT_RELEVANT,V2Organizations-only match
20240403130000-35,20240403130000,theweek.in,https://www.theweek.in/news/biz-tech/2024/04/03/markets-end-lower-amid-profit-booking-mixed-global-cues.html,"Markets end lower amid profit-booking, mixed global cues",NOT_RELEVANT,V2Organizations-only match
20240403140000-496,20240403140000,moneycontrol.com,https://www.moneycontrol.com/news/business/personal-finance/au-small-finance-bank-idfc-first-bank-slash-benefits-on-credit-cards-what-does-it-mean-12569401.html,"AU Small Finance Bank, IDFC First Bank slash benefits on credit cards. What does it mean?",NOT_RELEVANT,V2Organizations-only match
20240403141500-173,20240403141500,india.com,https://zeenews.india.com/markets/markets-end-lower-amid-profit-booking-mixed-global-cues-2736851.html,"Markets End Lower Amid Profit-booking, Mixed Global Cues",NOT_RELEVANT,V2Organizations-only match
20240403143000-1828,20240403143000,rediff.com,https://www.rediff.com/business/report/profit-booking-drags-sensex-nifty-down/20240403.htm,"Profit-booking drags Sensex, Nifty down",NOT_RELEVANT,V2Organizations-only match
20240403150000-2002,20240403150000,prokerala.com,https://www.prokerala.com/news/articles/a1520065.html,Axis Bank says all regulatory nods received for proposed acquisition of shares in Max Life Insurance,DIRECTLY_RELEVANT,Stock/analyst coverage
20240403151500-2218,20240403151500,indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/ahead-of-market-10-things-that-will-decide-d-street-action-on-thursday/articleshow/109011164.cms,nifty technical analysis: Ahead of Market: 10 things that will decide D-Street action on Thursday,NOT_RELEVANT,V2Organizations-only match
20240403163000-T1257,20240403163000,sharemanthan.in,https://www.sharemanthan.in/462-advice/74604-market-outlook-kotak-mahindra-bank-shares-shomesh-kumar-views-20240403,Kotak Mahindra Bank Ltd Share Latest News: लंबी अवधि में हो सकता है अच्छा मुनाफा,NOT_RELEVANT,V2Organizations-only match
20240403163000-1818,20240403163000,easternmirrornagaland.com,https://easternmirrornagaland.com/axis-bank-says-all-regulatory-nods-received-for-proposed-acquisition-of-shares-in-max-life-insurance/,Axis Bank Says All Regulatory Nods Received For Proposed Acquisition Of Shares In Max Life Insurance,DIRECTLY_RELEVANT,Stock/analyst coverage
20240403173000-618,20240403173000,thestatesman.com,https://www.thestatesman.com/business/benchmark-indices-end-on-flat-note-amid-volatile-session-1503286731.html,Benchmark indices end on flat note amid volatile session,NOT_RELEVANT,V2Organizations-only match
20240403180000-103,20240403180000,thehindubusinessline.com,https://www.thehindubusinessline.com/markets/sensex-nifty-end-flat-amid-volatility/article68024844.ece,"Sensex, Nifty end flat amid volatility - The Hindu BusinessLine",NOT_RELEVANT,V2Organizations-only match
20240403180000-1201,20240403180000,thehindubusinessline.com,https://www.thehindubusinessline.com/money-and-banking/digital-payments-growth-buoyed-by-rise-in-acceptance-channels-lower-ticket-size-worldline/article68024943.ece,"Digital payments growth buoyed by rise in acceptance channels, lower ticket size: Worldline",NOT_RELEVANT,V2Organizations-only match
20240403183000-1460,20240403183000,theindianawaaz.com,https://theindianawaaz.com/final-trade-april-3-stock-market-ends-lower-on-profit-booking-midcap-smallcap-indices-gain/,"FINAL TRADE APRIL 3: Stock Market Ends Lower On Profit-Booking; MidCap, SmallCap Indices Gain",NOT_RELEVANT,V2Organizations-only match
20240403184500-1865,20240403184500,rashtranews.com,https://www.rashtranews.com/how-to-pre-order-playstation-5s-last-restock-of-2021-in-india-tech-news/,How to Pre-Order PlayStation 5's Last Restock of 2021 in India : Tech News,NOT_RELEVANT,V2Organizations-only match
20240403210000-850,20240403210000,indiainfoline.com,https://www.indiainfoline.com/news/markets/indian-stock-market-ends-flat-after-volatile-session,Indian Stock Market Ends Flat After Volatile Session,NOT_RELEVANT,V2Organizations-only match
20240403233000-683,20240403233000,indiankanoon.org,https://indiankanoon.org/doc/134914822/,"State Bank Of India Supervising Staff ... vs Pravin Kumar Singh on 3 April, 2024",NOT_RELEVANT,V2Organizations-only match
20240404010000-T1232,20240404010000,indiatimes.com,https://navbharattimes.indiatimes.com/business/share-market/share-news/stock-market-prediction-today-these-shares-including-pnb-and-laurus-labs-showing-bullish-signs-will-you-bet/articleshow/109013543.cms,"Stock Market Prediction Today these shares including PNB and Laurus Labs showing bullish signs will you bet: आज PNB और Laurus Labs सहित ये शेयर भरेंगे झोली, दिख रही तेजी",NOT_RELEVANT,V2Organizations-only match
20240404021500-1133,20240404021500,financialexpress.com,https://www.financialexpress.com/market/stocks-to-watch-kec-international-aster-dm-healthcare-jindal-stainless-axis-bank-vodafone-idea-3445660/,"Stocks To Watch: KEC International, Aster DM Healthcare, Jindal Stainless, Axis Bank, Vodafone Idea",NOT_RELEVANT,Generic stocks to watch
20240404030000-535,20240404030000,dailyexcelsior.com,https://www.dailyexcelsior.com/sensex-nifty-close-lower-amid-profit-booking-mixed-global-cues/,"Sensex, Nifty close lower amid profit-booking, mixed global cues",NOT_RELEVANT,V2Organizations-only match
20240404030000-79,20240404030000,marketscreener.com,https://www.marketscreener.com/news/latest/Indian-shares-track-rebound-in-Asian-peers-set-to-open-higher-46354390/,"Indian shares track rebound in Asian peers, set to open higher",NOT_RELEVANT,V2Organizations-only match
20240404040000-261,20240404040000,udaipurkiran.com,https://udaipurkiran.com/axis-bank-jumps-on-getting-ccis-nod-to-subscribe-to-14-26-crore-shares-of-max-life-insurance/,Axis Bank jumps on getting CCI's nod to subscribe to 14.26 crore shares of Max Life Insurance,DIRECTLY_RELEVANT,Stock/analyst coverage
20240404040000-982,20240404040000,udaipurkiran.com,https://udaipurkiran.com/tag/max-life-insurance/,Max Life Insurance | Udaipur Kiran,NOT_RELEVANT,Non-article URL / taxonomy tag page
20240404040000-880,20240404040000,udaipurkiran.com,https://udaipurkiran.com/tag/insurance-premium/,insurance premium | Udaipur Kiran,NOT_RELEVANT,Non-article URL / taxonomy tag page
20240404040000-840,20240404040000,udaipurkiran.com,https://udaipurkiran.com/tag/max-life-insurance-super-term-plan/,max life insurance super term plan,NOT_RELEVANT,Non-article URL / taxonomy tag page
20240404040000-544,20240404040000,udaipurkiran.com,https://udaipurkiran.com/tag/max-life-insurance-term-plan/,max life insurance term plan | Udaipur Kiran,NOT_RELEVANT,Non-article URL / taxonomy tag page
20240404040000-933,20240404040000,udaipurkiran.com,https://udaipurkiran.com/tag/max-life-insurance-term-policy-review/,max life insurance term policy review,NOT_RELEVANT,Non-article URL / taxonomy tag page
20240404040000-116,20240404040000,udaipurkiran.com,https://udaipurkiran.com/tag/max-life-term-insurance-plan/,max life term insurance plan | Udaipur Kiran,NOT_RELEVANT,Non-article URL / taxonomy tag page
20240404040000-698,20240404040000,udaipurkiran.com,https://udaipurkiran.com/tag/max-life-term-insurance-review/,max life term insurance review | Udaipur Kiran,NOT_RELEVANT,Non-article URL / taxonomy tag page
20240404040000-281,20240404040000,udaipurkiran.com,https://udaipurkiran.com/tag/term-insurance-explained/,term insurance explained | Udaipur Kiran,NOT_RELEVANT,Non-article URL / taxonomy tag page
20240404040000-75,20240404040000,udaipurkiran.com,https://udaipurkiran.com/tag/term-insurance-policy/,term insurance policy | Udaipur Kiran,NOT_RELEVANT,Non-article URL / taxonomy tag page
20240404040000-494,20240404040000,udaipurkiran.com,https://udaipurkiran.com/tag/what-is-term-insurance/,what is term insurance | Udaipur Kiran,NOT_RELEVANT,Non-article URL / taxonomy tag page
20240404041500-592,20240404041500,livelaw.in,https://www.livelaw.in/round-ups/monthly/consumer-cases-monthly-round-up-march-2024-254123,Consumer Cases Monthly Round-Up: March 2024,NOT_RELEVANT,V2Organizations-only match
20240404043000-361,20240404043000,livemint.com,https://www.livemint.com/market/stock-market-news/stock-market-today-sensex-nifty-50-hit-record-highs-banking-stocks-among-top-gainers-11712202599860.html,"Stock market today: Sensex, Nifty 50 hit record highs; banking stocks among top gainers",NOT_RELEVANT,V2Organizations-only match
20240404044500-1092,20240404044500,theweek.in,https://www.theweek.in/wire-updates/business/2024/04/04/del3-biz-stocks-open.html,Markets rebound in early trade Sensex Nifty hit fresh peaks,NOT_RELEVANT,V2Organizations-only match
20240404044500-431,20240404044500,indiatimes.com,https://economictimes.indiatimes.com/markets/options/fo-stocks-to-buy-today-bel-axis-bank-among-top-6-trading-ideas-for-4-april-2024/articleshow/109021476.cms,"F&O stocks to buy today: BEL, Axis Bank among top 6 trading ideas for 4 April 2024",DIRECTLY_RELEVANT,Stock/analyst coverage
20240404044500-1080,20240404044500,indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/earnings/hdfc-bank-q4-update-gross-advances-jump-55-yoy-to-rs-25-08-lakh-crore-deposits-rise-26/articleshow/109021062.cms,HDFC Bank Q4 Update: Gross advances jump 55% YoY to Rs 25.08 lakh crore; deposits rise 26%,NOT_RELEVANT,V2Organizations-only match
20240404044500-T539,20240404044500,indiatimes.com,https://navbharattimes.indiatimes.com/business/share-market/share-news/stock-market-sensex-nifty-opened-at-all-time-high-all-details-here/articleshow/109021855.cms,"Sensex And Nifty Today,शेयर बाजार में बंपर तेजी! ऑल टाइम हाई खुले सेंसेक्स-निफ्टी, बनाया ये रेकॉर्ड - stock market sensex nifty opened at all time high all details here",NOT_RELEVANT,V2Organizations-only match
20240404044500-T500,20240404044500,jagran.com,https://www.jagran.com/markets/stock-update-share-market-opened-on-a-positive-note-on-4-april-2024-check-top-trending-stock-23689466.html,"Share Market Open: नया रिकॉर्ड बनाने को तैयार है बाजार, गुरुवार को उछाल के साथ खुला सेंसेक्स और निफ्टी - Share Market opened on a positive note on 4 April 2024 check top trending stock",NOT_RELEVANT,V2Organizations-only match
