gkg_record_id,date,source,url,headline,pipeline_stage,matcher_decision,trading_date,human_label,v1_label,adjudication_reason,policy_clause,adjudication_version
20240104104500-856,20240104104500,livemint.com,https://www.livemint.com/companies/company-results/q3-result-preview-banking-sectors-earnings-could-moderate-nim-compression-to-ease-from-q2-levels-says-motilal-oswal-11704359972859.html,"Q3 result preview: Banking sector's earnings could moderate; NIM compression to ease from Q2 levels, says Motilal Oswal",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,NOT_RELEVANT,Confirmed consistent with parent-bank policy,Standard Corporate Materiality,V1_CONFIRMED
20240104110000-959,20240104110000,zawya.com,https://www.zawya.com/en/world/indian-sub-continent/indias-digital-currency-transactions-top-1mln-day-in-dec-sources-b67gvgqo,India's digital currency transactions top 1mln/day in Dec -sources,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,NOT_RELEVANT,Confirmed consistent with parent-bank policy,Standard Corporate Materiality,V1_CONFIRMED
20240104121500-769,20240104121500,indiatimes.com,https://economictimes.indiatimes.com/markets/options/nifty-bank-snaps-4-day-losing-streak-next-target-seen-at-49500-50000/articleshow/106547133.cms,"nifty bank: Nifty Bank snaps 4-day losing streak; next target seen at 49,500-50,000",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,NOT_RELEVANT,Confirmed consistent with parent-bank policy,Standard Corporate Materiality,V1_CONFIRMED
20240104121500-1052,20240104121500,indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-nifty-bank-index-advances-1-03/articleshow/106547498.cms,Indices: Stock market update: Nifty Bank index advances 1.03%,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,NOT_RELEVANT,Confirmed consistent with parent-bank policy,Standard Corporate Materiality,V1_CONFIRMED
20240104124500-641,20240104124500,businesstoday.in,https://www.businesstoday.in/magazine/features/story/from-general-elections-to-rbis-shaktikanta-das-legacy-to-madhabi-puri-buchs-tenure-at-sebi-here-are-key-things-to-watch-out-for-in-2024-411891-2024-01-04,"From General Elections, to RBI's Shaktikanta Das' legacy, to Madhabi Puri Buch's tenure at Sebi: Here are key things to watch out for in 2024",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,NOT_RELEVANT,Confirmed consistent with parent-bank policy,Standard Corporate Materiality,V1_CONFIRMED
20240104153000-1437,20240104153000,vccircle.com,https://www.vccircle.com/grapevineavanse-financial-shortlists-bankers-ahead-of-ipo-gmr-airports-raises-debt,Grapevine: Avanse Financial shortlists bankers ahead of IPO; GMR Airports raises debt,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,NOT_RELEVANT,Confirmed consistent with parent-bank policy,Standard Corporate Materiality,V1_CONFIRMED
20240104154500-154,20240104154500,thehindu.com,https://www.thehindu.com/business/kotak-life-aims-at-over-10-growth-in-individual-premium-for-fy24/article67705359.ece,Kotak Life aims at over 10% growth in individual premium for FY24,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,NOT_RELEVANT,Confirmed consistent with parent-bank policy,Standard Corporate Materiality,V1_CONFIRMED
20240104180000-159,20240104180000,indiatimes.com,https://economictimes.indiatimes.com/opinion/et-commentary/trickling-down-finally-india-is-dramatically-increasing-stakeholders-rewriting-all-rules-of-engagement/articleshow/106553164.cms,"Trickling down, finally: India is dramatically increasing stakeholders, rewriting all rules of engagement",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,NOT_RELEVANT,Confirmed consistent with parent-bank policy,Standard Corporate Materiality,V1_CONFIRMED
20240104180000-T1760,20240104180000,prabhatkhabar.com,https://www.prabhatkhabar.com/state/bihar/patna/ed-action-in-fake-transaction-case-raids-3-locations-of-bank-manager-in-patna-axs,"ed action in fake transaction case raids 3 locations of bank manager in patna axs | पटना में बैंक मैनेजर के तीन ठिकानों पर ED का छापा, 32 करोड़ के फर्जी लेनदेन के मामले में कार्रवाई, एक गिरफ्तार",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,NOT_RELEVANT,Confirmed consistent with parent-bank policy,Standard Corporate Materiality,V1_CONFIRMED
20240104191500-T2719,20240104191500,news18.com,https://hindi.news18.com/states/news/bihar/patna-ed-raids-residences-of-kotak-mahindra-bank-manager-sumit-kumar-patna-in-fake-transaction-31-crores-check-details-7956780.html,"पटना में ED की रेड, कोटक महिंद्रा बैंक के मैनेजर के 3 ठिकानों पर छापेमारी, जानें पूरा मामला",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,NOT_RELEVANT,Confirmed consistent with parent-bank policy,Standard Corporate Materiality,V1_CONFIRMED
20240104193000-1320,20240104193000,coindesk.com,https://www.coindesk.com/policy/2024/01/04/indias-digital-rupee-crossed-a-million-transactions-on-one-day-with-some-help-from-banks/,India's Digital Rupee Crossed a Million Transactions in 1 Day With Some Help From Banks,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,NOT_RELEVANT,Confirmed consistent with parent-bank policy,Standard Corporate Materiality,V1_CONFIRMED
20240104224500-1398,20240104224500,financialexpress.com,https://www.financialexpress.com/money/festival-season-push-drives-personal-loan-growth-to-30-3355862/,Festival season push drives personal loan growth to 30%,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,NOT_RELEVANT,Confirmed consistent with parent-bank policy,Standard Corporate Materiality,V1_CONFIRMED
20240105004500-312,20240105004500,indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/bank-clients-can-cheer-fds-set-to-pay-higher-for-longer/articleshow/106556250.cms,"Bank clients can cheer, FDs set to pay higher for longer",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,NOT_RELEVANT,Confirmed consistent with parent-bank policy,Standard Corporate Materiality,V1_CONFIRMED
20240105023000-371,20240105023000,indiatimes.com,https://timesofindia.indiatimes.com/business/india-business/cbdc-payments-hit-rbi-goal-of-1-million/day/articleshow/106556642.cms,CBDC payments hit RBI goal of 1 million/day,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,NOT_RELEVANT,Confirmed consistent with parent-bank policy,Standard Corporate Materiality,V1_CONFIRMED
20240105053000-976,20240105053000,indiatimes.com,https://timesofindia.indiatimes.com/business/india-business/markets-climb-in-early-trade-on-buying-in-it-stocks-fresh-foreign-fund-inflows/articleshow/106561373.cms,"Nifty, Sensex trade higher on rebound in IT, auto stocks",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,NOT_RELEVANT,Confirmed consistent with parent-bank policy,Standard Corporate Materiality,V1_CONFIRMED
20240105054500-357,20240105054500,indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-power-stocks-up-as-market-rises/articleshow/106562515.cms,Stock Market Sectors: Stock market update: Power stocks up as market rises,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,NOT_RELEVANT,Confirmed consistent with parent-bank policy,Standard Corporate Materiality,V1_CONFIRMED
20240105054500-755,20240105054500,marketscreener.com,https://www.marketscreener.com/quote/stock/KOTAK-MAHINDRA-BANK-LIMIT-46728631/news/India-corp-debt-issuances-may-rise-further-to-new-record-in-2024-analysts-45678111/,India corp debt issuances may rise further to new record in 2024 - analysts,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,NOT_RELEVANT,Confirmed consistent with parent-bank policy,Standard Corporate Materiality,V1_CONFIRMED
20240105060000-151,20240105060000,telegraphindia.com,https://www.telegraphindia.com/business/markets-climb-in-early-trade-on-buying-in-it-stocks-fresh-foreign-fund-inflows/cid/1991680,"Stock market | Markets climb in early trade on buying in IT stocks, fresh foreign fund inflows",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,NOT_RELEVANT,Confirmed consistent with parent-bank policy,Standard Corporate Materiality,V1_CONFIRMED
20240105060000-685,20240105060000,telegraphindia.com,https://www.telegraphindia.com/feeds/business/markets-climb-in-early-trade-on-buying-in-it-stocks-fresh-foreign-fund-inflows/cid/1991680,"Stock market | Markets climb in early trade on buying in IT stocks, fresh foreign fund inflows",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,NOT_RELEVANT,Confirmed consistent with parent-bank policy,Standard Corporate Materiality,V1_CONFIRMED
20240105060000-536,20240105060000,hindustantimes.com,https://www.hindustantimes.com/business/sensex-gains-290-points-to-open-at-72-140-nifty-trades-in-green-above-21740-101704426261271.html,"Sensex gains 290 points to open at 72,140; Nifty trades in green above 21,740",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,NOT_RELEVANT,Confirmed consistent with parent-bank policy,Standard Corporate Materiality,V1_CONFIRMED
20240105061500-180,20240105061500,indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-nifty-bank-index-falls-0-14-in-an-upbeat-market/articleshow/106563913.cms,Indices: Stock market update: Nifty Bank index falls 0.14% in an upbeat market,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,NOT_RELEVANT,Confirmed consistent with parent-bank policy,Standard Corporate Materiality,V1_CONFIRMED
20240105063000-506,20240105063000,zawya.com,https://www.zawya.com/en/world/indian-sub-continent/india-corp-debt-issuances-may-rise-further-to-new-record-in-2024-analysts-w32oci2m,India corp debt issuances may rise further to new record in 2024,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,NOT_RELEVANT,Confirmed consistent with parent-bank policy,Standard Corporate Materiality,V1_CONFIRMED
20240105063000-978,20240105063000,thehindu.com,https://www.thehindu.com/business/markets/markets-climb-in-early-trade-on-buying-in-it-stocks-fresh-foreign-fund-inflows/article67708729.ece,"Markets climb in early trade on buying in IT stocks, fresh foreign fund inflows",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,NOT_RELEVANT,Confirmed consistent with parent-bank policy,Standard Corporate Materiality,V1_CONFIRMED
20240105063000-1040,20240105063000,moneycontrol.com,https://www.moneycontrol.com/news/business/personal-finance/whats-common-between-sg-mart-lt-filatex-fashions-and-jai-balaji-industries-big-gainers-on-amfi-list-12003171.html,"What's common between SG Mart, L&T, Filatex Fashions and Jai Balaji Industries? Big gainers on AMFI list",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,NOT_RELEVANT,Confirmed consistent with parent-bank policy,Standard Corporate Materiality,V1_CONFIRMED
20240105071500-203,20240105071500,moneycontrol.com,https://www.moneycontrol.com/news/business/markets/mid-day-mood-indices-trim-morning-gains-to-trade-sideways-nifty-it-rises-in-flat-market-12003601.html,Mid-day Mood | Indices trim morning gains to trade sideways; Nifty IT rises in flat market,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,NOT_RELEVANT,Confirmed consistent with parent-bank policy,Standard Corporate Materiality,V1_CONFIRMED
20240105084500-390,20240105084500,indiatimes.com,https://economictimes.indiatimes.com/markets/expert-view/why-nitin-aggarwal-prefers-these-3-smaller-psu-banks/articleshow/106569772.cms,PSU banks: Why Nitin Aggarwal prefers these 3 smaller PSU banks,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,NOT_RELEVANT,Confirmed consistent with parent-bank policy,Standard Corporate Materiality,V1_CONFIRMED
20240105094500-685,20240105094500,indiatimes.com,https://economictimes.indiatimes.com/tech/technology/cbdc-payments-hit-rbi-goal-of-1-million-per-day/articleshow/106571133.cms,Cbdc Payments Hit Rbi Goal Of 1mn/day,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,NOT_RELEVANT,Confirmed consistent with parent-bank policy,Standard Corporate Materiality,V1_CONFIRMED
20240105100000-755,20240105100000,indiatimes.com,https://timesofindia.indiatimes.com/business/india-business/good-news-for-investors-fixed-deposit-rates-expected-to-remain-high-heres-why-your-fd-may-pay-higher-for-some-time/articleshow/106569836.cms,Good news for investors! Fixed deposit rates expected to remain high - here's why your FD may pay higher for longer time,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,NOT_RELEVANT,Confirmed consistent with parent-bank policy,Standard Corporate Materiality,V1_CONFIRMED
20240105110000-261,20240105110000,indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-mining-stocks-down-as-market-rises/articleshow/106574079.cms,Stock Market Sectors: Stock market update: Mining stocks down as market rises,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,NOT_RELEVANT,Confirmed consistent with parent-bank policy,Standard Corporate Materiality,V1_CONFIRMED
20240105110000-662,20240105110000,indiatimes.com,https://economictimes.indiatimes.com/markets/forex/cbdc-payments-hit-rbi-goal-of-1-million/day/articleshow/106574037.cms,CBDC payments hit RBI goal of 1 million/day,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,NOT_RELEVANT,Confirmed consistent with parent-bank policy,Standard Corporate Materiality,V1_CONFIRMED
20240105110000-883,20240105110000,indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/sensex-rises-179-points-riding-on-bluechip-it-stocks-ahead-of-quarterly-results/articleshow/106574048.cms,sensex today: Sensex rises 179 points riding on IT stocks ahead of quarterly results,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,NOT_RELEVANT,Confirmed consistent with parent-bank policy,Standard Corporate Materiality,V1_CONFIRMED
20240105111500-118,20240105111500,indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-fertilisers-stocks-down-as-market-rises/articleshow/106574767.cms,Stock Market Sectors: Stock market update: Fertilisers stocks down as market rises,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,NOT_RELEVANT,Confirmed consistent with parent-bank policy,Standard Corporate Materiality,V1_CONFIRMED
20240105111500-538,20240105111500,indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-power-stocks-up-as-market-rises/articleshow/106574882.cms,Stock Market Sectors: Stock market update: Power stocks up as market rises,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,NOT_RELEVANT,Confirmed consistent with parent-bank policy,Standard Corporate Materiality,V1_CONFIRMED
20240105111500-1025,20240105111500,freepressjournal.in,https://www.freepressjournal.in/business/share-market-closing-january-5-with-sensex-at-7202615-nifty-above-21700-indices-end-week-in-green,"Share Market Closing January 5: With Sensex At 72,026.15, Nifty Above 21,700; Indices End Week In Green",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,NOT_RELEVANT,Confirmed consistent with parent-bank policy,Standard Corporate Materiality,V1_CONFIRMED
20240105113000-449,20240105113000,indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-fmcg-stocks-down-as-market-rises/articleshow/106575302.cms,Stock Market Sectors: Stock market update: FMCG stocks down as market rises,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,NOT_RELEVANT,Confirmed consistent with parent-bank policy,Standard Corporate Materiality,V1_CONFIRMED
20240105113000-657,20240105113000,indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-sugar-stocks-up-as-market-rises/articleshow/106575135.cms,Stock Market Sectors: Stock market update: Sugar stocks up as market rises,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,NOT_RELEVANT,Confirmed consistent with parent-bank policy,Standard Corporate Materiality,V1_CONFIRMED
20240105113000-38,20240105113000,theweek.in,https://www.theweek.in/news/biz-tech/2024/01/05/markets-extend-gains-for-second-session-on-fresh-foreign-fund-inflows-it-stocks-shine.html,Markets extend gains for second session on fresh foreign fund inflows; IT stocks shine,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,NOT_RELEVANT,Confirmed consistent with parent-bank policy,Standard Corporate Materiality,V1_CONFIRMED
